DT_MAJ_GDUNO,CD_ORGNS,NOM_COURT,NOM_OFFCL,ADRS_GEO_L1_GDUNO,ADRS_GEO_L2_GDUNO,CD_MUNCP,NOM_MUNCP,STAT_MUNCP,CD_POSTL_GDUNO,PRESC,PRIM,SEC,FORM_PRO,ADULTE,TYPE_ORGNS,RESEAU,SITE_WEB,CD_ORGNS_RESP,NOM_ORGNS_RESP,COORD_X_LL84,COORD_Y_LL84,ORDRE_ENS,TYPE_CS,NO_TEL
,784025,Polyvalente Le Carrefour,Polyvalente Le Carrefour,"125, rue Self",,89008,Val-d'Or,V,J9P3N2,0,1,1,0,0,École,Public,https://www.cssob.gouv.qc.ca/secondaire/lecarrefour,784000,Centre de services scolaire de l'Or-et-des-Bois,-77.787783,48.09362,Primaire - Secondaire,Franco,819 825-4670
,784331,Centre de formation générale adulte,Centre de formation générale adulte,"1241, 8e Rue",,89008,Val-d'Or,V,J9P3P1,0,0,0,0,1,Centre éducation aux adultes,Public,https://www.cssob.gouv.qc.ca/fga/centrelhorizon,784000,Centre de services scolaire de l'Or-et-des-Bois,-77.785487,48.103846,Éducation aux adultes,Franco,819 874-3565
,784440,CFP Val-d'Or,Centre de formation professionnelle Val-d'Or,"125, rue Self",,89008,Val-d'Or,V,J9P3N2,0,0,0,1,0,Centre de formation professionnelle,Public,https://cfpvaldor.qc.ca/,784000,Centre de services scolaire de l'Or-et-des-Bois,-77.787783,48.09362,Formation professionnelle,Franco,819 825-6366
,785001,École Dagenais,École Dagenais,"141, rue Principale",,87025,Palmarolle,M,J0Z3C0,1,1,1,0,0,École,Public,https://cssla.gouv.qc.ca/,785000,Centre de services scolaire du Lac-Abitibi,-79.202021,48.6662,Préscolaire - Primaire - Secondaire,Franco,819 787-2326
,785002,École Boréale,École Boréale,"10, 6e Avenue Est",,87085,Dupuy,M,J0Z1X0,1,1,1,0,0,École,Public,,785000,Centre de services scolaire du Lac-Abitibi,-79.356563,48.830313,Préscolaire - Primaire - Secondaire,Franco,819 783-2408
,785003,Cité étudiante Polyno,Cité étudiante Polyno,"500, rue Principale",,87090,La Sarre,V,J9Z2A2,0,0,1,0,0,École,Public,https://cssla.gouv.qc.ca/,785000,Centre de services scolaire du Lac-Abitibi,-79.206918,48.796211,Secondaire,Franco,819 333-5411
,785004,École du Royal-Roussillon,École du Royal-Roussillon,"65, 2e Rue Ouest",,87058,Macamic,V,J0Z2S0,1,1,1,0,0,École,Public,,785000,Centre de services scolaire du Lac-Abitibi,-79.00911,48.754696,Préscolaire - Primaire - Secondaire,Franco,819 782-4651
,785005,École de l'Envol,École de l'Envol,"24, 5e Avenue Est",,87090,La Sarre,V,J9Z1K8,1,1,0,0,0,École,Public,https://cssla.gouv.qc.ca/,785000,Centre de services scolaire du Lac-Abitibi,-79.203924,48.805631,Préscolaire - Primaire,Franco,819 333-5591
,785007,École du Maillon,École du Maillon,"197, chemin J.-Alfred-Roy",,87030,Sainte-Germaine-Boulé,M,J0Z1M0,1,1,0,0,0,École,Public,https://cssla.gouv.qc.ca/,785000,Centre de services scolaire du Lac-Abitibi,-79.113967,48.60385,Préscolaire - Primaire,Franco,819 787-6437
,785008,École Bellefeuille,École Bellefeuille,"190, avenue Privat",,87042,Taschereau,M,J0Z3N0,1,1,0,0,0,École,Public,https://cssla.gouv.qc.ca/,785000,Centre de services scolaire du Lac-Abitibi,-78.680626,48.663088,Préscolaire - Primaire,Franco,819 796-3321
,785300,Centre de formation gén. Le Retour,Centre de formation générale Le Retour,"50, 1re Avenue Est",,87090,La Sarre,V,J9Z1C5,0,0,0,0,1,Centre éducation aux adultes,Public,https://leretour.cssla.gouv.qc.ca/leretour.cssla.gouv.qc.ca,785000,Centre de services scolaire du Lac-Abitibi,-79.201299,48.811155,Éducation aux adultes,Franco,819 333-5536
,785400,Centre de formation prof. Lac-Abitibi,Centre de formation professionnelle Lac-Abitibi,"500, rue Principale",,87090,La Sarre,V,J9Z2A2,0,0,0,1,0,Centre de formation professionnelle,Public,https://www.cfplacabitibi.ca/cfplacabitibi.ca,785000,Centre de services scolaire du Lac-Abitibi,-79.206918,48.796211,Formation professionnelle,Franco,819 333-2387
,791006,École Saint-Coeur-de-Marie,École Saint-Coeur-de-Marie,"572, rue Principale",,95050,Colombier,M,G0H1P0,1,1,0,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-68.846427,48.872511,Préscolaire - Primaire,Franco,418 565-3321
,791008,École Notre-Dame-du-Bon-Conseil,École Notre-Dame-du-Bon-Conseil,"324, rue Principale",,95032,Longue-Rive,M,G0T1Z0,1,1,0,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-69.257787,48.539438,Préscolaire - Primaire,Franco,418 231-2103
,791011,École Richard,École Richard,"4, rue de l'École",,96035,Chute-aux-Outardes,VL,G0H1C0,1,1,0,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-68.390296,49.123725,Préscolaire - Primaire,Franco,418 567-2525
,791015,École Sainte-Marie,École Sainte-Marie,"11, rue des Loisirs",,96040,Ragueneau,P,G0H1S0,1,1,0,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-68.464353,49.075201,Préscolaire - Primaire,Franco,418 567-2291
,791016,École Monseigneur-Labrie,École Monseigneur-Labrie,"101, rue Levack",,96010,Godbout,VL,G0H1G0,1,1,0,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-67.598648,49.319319,Préscolaire - Primaire,Franco,418 568-7670
,791018,École Saint-Joseph,École Saint-Joseph,"1, rue Saint-Joseph",,96005,Baie-Trinité,VL,G0H1A0,1,1,0,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-67.301979,49.420869,Préscolaire - Primaire,Franco,418 939-2245
,791019,École Boisvert,École Boisvert,105 avenue Legardeur,,96020,Baie-Comeau,V,G4Z1E8,1,1,0,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-68.156936,49.236757,Préscolaire - Primaire,Franco,418 296-6523
,791020,École Leventoux,École Leventoux,"25, avenue Monseigneur-Plessis",,96020,Baie-Comeau,V,G4Z1X6,1,1,0,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-68.161428,49.213216,Préscolaire - Primaire,Franco,418 296-6646
,791026,École Trudel,École Trudel,"680, rue Marguerite",,96020,Baie-Comeau,V,G5C1H3,1,1,0,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-68.25537,49.19675,Préscolaire - Primaire,Franco,418 589-3279
,791027,École Monseigneur-Bélanger,École Monseigneur-Bélanger,"920, boulevard René-Bélanger",,96020,Baie-Comeau,V,G5C2N9,1,1,0,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-68.27612,49.19163,Préscolaire - Primaire,Franco,418 589-2021
,791028,École Saint-Coeur-de-Marie,École Saint-Coeur-de-Marie,"711, boulevard Jolliet",,96020,Baie-Comeau,V,G5C1P3,1,1,0,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-68.255178,49.190411,Préscolaire - Primaire,Franco,418 589-0861
,791035,École Bois-du-Nord,École Bois-du-Nord,"2398, rue Napoléon",,96020,Baie-Comeau,V,G5C1A5,1,1,0,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-68.293809,49.19696,Préscolaire - Primaire,Franco,418 589-9961
,791036,École Dominique-Savio,École Dominique-Savio,"433B, rue de la Mer",,95018,Les Bergeronnes,M,G0T1G0,1,1,0,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-69.542561,48.23977,Préscolaire - Primaire,Franco,418 232-6687
,791037,École Saint-Joseph,École Saint-Joseph,"186, rue de l'Église",,95005,Tadoussac,VL,G0T2A0,1,1,0,0,0,École,Public,,791000,Centre de services scolaire de l'Estuaire,-69.713826,48.143236,Préscolaire - Primaire,Franco,418 235-4464
,791039,École Marie-Immaculée,École Marie-Immaculée,"297, Route 138",,95025,Les Escoumins,M,G0T1K0,1,1,0,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-69.406392,48.352351,Préscolaire - Primaire,Franco,418 233-2815
,791041,École Notre-Dame-du-Sacré-Coeur,École Notre-Dame-du-Sacré-Coeur,"80, rue de l'Église",,95010,Sacré-Coeur,M,G0T1Y0,1,1,1,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-69.798862,48.232589,Préscolaire - Primaire - Secondaire,Franco,418 236-4460
,791044,École secondaire Serge-Bouchard,École secondaire Serge-Bouchard,"640, boulevard Blanche",,96020,Baie-Comeau,V,G5C2B3,0,0,1,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-secondaires/,791000,Centre de services scolaire de l'Estuaire,-68.258014,49.189286,Secondaire,Franco,418 589-1301
,791046,Polyvalente des Rivières,Polyvalente des Rivières,"16A, 5e Avenue",,95045,Forestville,V,G0T1E0,0,0,1,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-secondaires/,791000,Centre de services scolaire de l'Estuaire,-69.079396,48.742294,Secondaire,Franco,418 587-4491
,791058,Polyvalente des Baies,Polyvalente des Baies,"40, avenue Michel-Hémon",,96020,Baie-Comeau,V,G4Z2K4,0,1,1,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-secondaires/,791000,Centre de services scolaire de l'Estuaire,-68.166002,49.20828,Primaire - Secondaire,Franco,418 296-6755
,791059,Polyvalente des Berges,Polyvalente des Berges,"433, rue de la Mer",,95018,Les Bergeronnes,M,G0T1G0,0,0,1,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-secondaires/,791000,Centre de services scolaire de l'Estuaire,-69.542561,48.23977,Secondaire,Franco,418 232-6231
,791068,École Saint-Luc,École Saint-Luc,"5, 10e Rue",,95045,Forestville,V,G0T1E0,1,1,1,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-69.079206,48.741131,Préscolaire - Primaire - Secondaire,Franco,418 587-2497
,791078,École La Marée,École La Marée,"380, rue Granier",,96025,Pointe-Lebel,VL,G0H1N0,1,1,0,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-68.247974,49.159171,Préscolaire - Primaire,Franco,418 589-2325
,791080,École Les Dunes,École Les Dunes,"481, chemin Principal",,96030,Pointe-aux-Outardes,VL,G0H1M0,1,1,0,0,0,École,Public,https://cssestuaire.gouv.qc.ca/etablissements/ecoles-primaires/,791000,Centre de services scolaire de l'Estuaire,-68.402665,49.079055,Préscolaire - Primaire,Franco,418 567-2281
,791352,CEA Édifice Albert-Deschênes,Centre d'éducation des adultes de l'Estuaire,"600, rue Jalbert",,96020,Baie-Comeau,V,G5C1Z9,0,0,0,0,1,Centre éducation aux adultes,Public,https://cssestuaire.gouv.qc.ca/etablissements/education-des-adultes/,791000,Centre de services scolaire de l'Estuaire,-68.254989,49.188848,Éducation aux adultes,Franco,418 589-0867
,791446,CFP de l'Estuaire,Centre de formation professionnelle de l'Estuaire,"34, 11e Rue",,95045,Forestville,V,G0T1E0,0,0,0,1,0,Centre de formation professionnelle,Public,https://cssestuaire.gouv.qc.ca/etablissements/formation-professionnelle/,791000,Centre de services scolaire de l'Estuaire,-69.078603,48.742944,Formation professionnelle,Franco,418 587-4735
,792001,École des Découvertes,École des Découvertes,"130, Le Carrefour",,97035,Fermont,V,G0G1J0,1,1,0,0,0,École,Public,,792000,Centre de services scolaire du Fer,-67.090658,52.79645,Préscolaire - Primaire,Franco,418 287-5445
,792003,Polyvalente Horizon-Blanc,Polyvalente Horizon-Blanc,"130, rue Le Carrefour",,97035,Fermont,V,G0G1J0,0,0,1,0,0,École,Public,,792000,Centre de services scolaire du Fer,-67.090658,52.79645,Secondaire,Franco,418 287-5496
,792004,École du Boisé,École du Boisé,"70, rue Jean-Marc-Dion",,97007,Sept-Îles,V,G4R0K4,1,1,0,0,0,École,Public,,792000,Centre de services scolaire du Fer,-66.356916,50.22846,Préscolaire - Primaire,Franco,418 962-5382
,792015,École Mère-d'Youville,École Mère-d'Youville,"12, avenue Boisvert",,97022,Port-Cartier,V,G5B1W7,1,1,0,0,0,École,Public,,792000,Centre de services scolaire du Fer,-66.881802,50.022032,Préscolaire - Primaire,Franco,418 766-5345
,792018,École Saint-Alexandre,École Saint-Alexandre,"27, boulevard Audubon",,97022,Port-Cartier,V,G5B1M2,1,1,1,0,0,École,Public,,792000,Centre de services scolaire du Fer,-66.857645,50.025647,Préscolaire - Primaire - Secondaire,Franco,418 766-2237
,792019,École Dominique-Savio,École Dominique-Savio,"4460, rue Savio",,97022,Port-Cartier,V,G0H1R0,1,1,0,0,0,École,Public,,792000,Centre de services scolaire du Fer,-67.164264,49.785516,Préscolaire - Primaire,Franco,418 766-2237
,792020,École Notre-Dame,École Notre-Dame,"338, rue Thériault",,97007,Sept-Îles,V,G0G1L0,1,1,0,0,0,École,Public,,792000,Centre de services scolaire du Fer,-66.614597,50.136313,Préscolaire - Primaire,Franco,418 766-2383
,792026,École Maisonneuve,École Maisonneuve,"18, rue Maisonneuve",,97007,Sept-Îles,V,G4R1C7,1,1,0,0,0,École,Public,,792000,Centre de services scolaire du Fer,-66.360706,50.219482,Préscolaire - Primaire,Franco,418 962-6198
,792030,École Monseigneur-Blanche,École Monseigneur-Blanche,"83, rue Monseigneur-Blanche",,97007,Sept-Îles,V,G4R3G4,1,1,0,0,0,École,Public,,792000,Centre de services scolaire du Fer,-66.371603,50.204861,Préscolaire - Primaire,Franco,418 962-2640
,792033,École Jacques-Cartier,École Jacques-Cartier,"10, rue Johnny-Montigny",,97007,Sept-Îles,V,G4R1W3,1,1,1,0,0,École,Public,,792000,Centre de services scolaire du Fer,-66.385894,50.224663,Préscolaire - Primaire - Secondaire,Franco,418 962-6156
,792034,École Gamache,École Gamache,"532, avenue Gamache",,97007,Sept-Îles,V,G4R2J2,1,1,0,0,0,École,Public,,792000,Centre de services scolaire du Fer,-66.381112,50.211579,Préscolaire - Primaire,Franco,418 962-7781
,792039,École Marie-Immaculée,École Marie-Immaculée,"167, rue Daigle",,97007,Sept-Îles,V,G4R4H3,1,1,0,0,0,École,Public,,792000,Centre de services scolaire du Fer,-66.394087,50.218861,Préscolaire - Primaire,Franco,418 962-9686
,792047,École Jean-du-Nord / Manikoutai,École Jean-du-Nord / Manikoutai,"110, rue Comeau",,97007,Sept-Îles,V,G4R1J4,0,0,1,0,0,École,Public,,792000,Centre de services scolaire du Fer,-66.368228,50.220806,Secondaire,Franco,418 964-2811
,792049,Centre éducatif l'Abri,Centre éducatif l'Abri,"18, boulevard des Îles",,97022,Port-Cartier,V,G5B2N4,0,0,1,0,0,École,Public,,792000,Centre de services scolaire du Fer,-66.885083,50.021513,Secondaire,Franco,418 766-7171
,792051,École Camille-Marcoux,École Camille-Marcoux,"1280, rue Fiset",,97007,Sept-Îles,V,G4S1M1,1,1,0,0,0,École,Public,,792000,Centre de services scolaire du Fer,-66.390014,50.239169,Préscolaire - Primaire,Franco,418 968-3331
,792064,École Bois-Joli,École Bois-Joli,"95, rue des Chanterelles",,97007,Sept-Îles,V,G4S2B9,1,1,0,0,0,École,Public,,792000,Centre de services scolaire du Fer,-66.417318,50.271434,Préscolaire - Primaire,Franco,418 962-5810
,792318,CEA de Port-Cartier,Centre d'éducation des adultes de Port-Cartier,"18, boulevard des Îles",,97022,Port-Cartier,V,G5B2N4,0,0,0,0,1,Centre éducation aux adultes,Public,,792000,Centre de services scolaire du Fer,-66.885083,50.021513,Éducation aux adultes,Franco,418 766-5335
,792340,CEA A.-W.-Gagné,Centre d'éducation des adultes A.-W.-Gagné,"9, rue De La Vérendrye",,97007,Sept-Îles,V,G4R5E3,0,0,0,0,1,Centre éducation aux adultes,Public,,792000,Centre de services scolaire du Fer,-66.365809,50.219368,Éducation aux adultes,Franco,418 964-2881
,792348,CEA de Fermont,Centre d'éducation des adultes de Fermont,"130, rue le Carrefour",,97035,Fermont,V,G0G1J0,0,0,0,0,1,Centre éducation aux adultes,Public,,792000,Centre de services scolaire du Fer,-67.090658,52.79645,Éducation aux adultes,Franco,418 287-5491
,792368,CEA Le Relais du Nord,Centre d'éducation des adultes Le Relais du Nord,Chemin de l'Aéroport,Case postale 7070,97022,Port-Cartier,V,G5B2W2,0,0,0,0,1,Centre éducation aux adultes,Public,,792000,Centre de services scolaire du Fer,-66.887855,50.055618,Éducation aux adultes,Franco,418 766-7070
,792397,C.E.A. de la Taïga,Centre d'éducation des adultes de la Taïga,"65, boulevard Vigneault",,97007,Sept-Îles,V,G4R4L2,0,0,0,0,1,Centre éducation aux adultes,Public,,792000,Centre de services scolaire du Fer,-66.416209,50.277189,Éducation aux adultes,Franco,418 964-2875
,792440,CFP A.-W.-Gagné,Centre de formation professionnelle A.-W.-Gagné,"9, rue De La Vérendrye",,97007,Sept-Îles,V,G4R5E3,0,0,0,1,0,Centre de formation professionnelle,Public,,792000,Centre de services scolaire du Fer,-66.365809,50.219368,Formation professionnelle,Franco,418 964-2881
,793001,École Monseigneur-Labrie,École Monseigneur-Labrie,"1239, rue de la Digue",,98040,Havre-Saint-Pierre,M,G0G1P0,0,0,1,0,0,École,Public,https://www.csmcn.qc.ca,793000,Centre de services scolaire de la Moyenne-Côte-Nord,-63.596654,50.246138,Secondaire,Franco,418 538-2662
,793003,École Roger-Martineau,École Roger-Martineau,"14, Allée des Pères-Eudistes",,98025,Natashquan,M,G0G2E0,1,1,1,0,0,École,Public,https://www.csmcn.qc.ca,793000,Centre de services scolaire de la Moyenne-Côte-Nord,-61.822136,50.18689,Préscolaire - Primaire - Secondaire,Franco,418 726-3378
,793004,École Hunault,École Hunault,"472, rue Jacques-Cartier",,98055,Rivière-au-Tonnerre,M,G0G2L0,1,1,1,0,0,École,Public,https://www.csmcn.qc.ca,793000,Centre de services scolaire de la Moyenne-Côte-Nord,-64.775514,50.27547,Préscolaire - Primaire - Secondaire,Franco,418 465-2051
,793005,École Leventoux,École Leventoux,"921, rue Caillou",,98040,Havre-Saint-Pierre,M,G0G1P0,1,1,0,0,0,École,Public,https://www.csmcn.qc.ca,793000,Centre de services scolaire de la Moyenne-Côte-Nord,-63.604296,50.242856,Préscolaire - Primaire,Franco,418 538-2444
